genre,sentence1_id,sentence2_id,filename,year,id,score,sentence1,sentence2,url1,url2,dev_train_or_test
main-captions,34561,34562,images,2015,1363,2.2,A skateboarder doing a trick on a stone wall.,A skateboarder riding up to a slope.,,,train
main-captions,34571,34572,images,2015,1365,4.6,People are standing on an escalator moving up.,People ride up an escalator.,,,train
main-captions,34581,34582,images,2015,1369,4.2,A lady is running her dog through an agility course.,Trainer runs her dog through training course with green pipe,,,train
main-captions,34591,34592,images,2015,1370,1.4,The white and brown dog is shaking its ears.,The brown dog is running across the sand.,,,train
main-captions,34601,34602,images,2015,1376,0.2,Some children are raising their hands and clapping.,Three children are playing soccer in the sand.,,,train
main-captions,34611,34612,images,2015,1380,0.0,A man blowing a large bubble.,A man walking a large black horse.,,,train
main-captions,34621,34622,images,2015,1382,3.8,Two people sit on a dock near the water.,Two people sit on the end of a dock in the middle of still water.,,,train
main-captions,34631,34632,images,2015,1386,4.6,Hockey goal-keeper laying on the ice in front of net.,A hockey player is laying on the ice in front of the goal.,,,train
main-captions,34641,34642,images,2015,1388,1.4,A skier wearing blue snow pants is flying through the air near a jump.,A skier stands on his hands in the snow in front of a movie camera.,,,train
main-captions,34651,34652,images,2015,1390,3.4,The brown dog is running along a grassy pathway.,A brown dog is running along a grassy stretch divided by strings.,,,train
main-captions,34661,34662,images,2015,1391,0.0,The girl is wearing a blue striped shirt and Rollerblades.,a man wearing a black and white shirt jumping on a dogs back,,,train
main-captions,34671,34672,images,2015,1392,0.0,A tattooed man in black playing a white guitar and singing.,A woman in a black and white coat and earmuffs.,,,train
main-captions,34681,34682,images,2015,1393,1.4,A dog running along the beach.,Boy and girl running along the beach.,,,train
main-captions,34691,34692,images,2015,1396,4.6,A young man and woman sitting on a bench outside are kissing.,The man and woman sitting on a bench are kissing.,,,train
main-captions,34701,34702,images,2015,1397,3.2,A brown dog is jumping up to catch a green strap in it's mouth.,A grey dog jumps to bite a green leash.,,,train
main-captions,34711,34712,images,2015,1399,3.2,A black dog is running in the grass.,A black and a brown dog running in the grass.,,,train
main-captions,34721,34722,images,2015,1406,0.5,A woman is sitting on a sidewalk with a cell phone at her ear.,A woman is riding her bicycle.,,,train
main-captions,34731,34732,images,2015,1407,1.2,Three dogs play in a grassy field.,Some kids play in a field.,,,train
main-captions,34741,34742,images,2015,1409,3.0,A young boy plays in a red ball pit.,A laughing boy lies on a pit of blue balls.,,,train
main-captions,34751,34752,images,2015,1412,4.4,A surfer on a wave.,A surfer is riding a wave.,,,train
main-captions,34761,34762,images,2015,1422,2.4,The skateboarder gets to the top of the ramp.,The skateboarder rides the pipe wall at a skater park.,,,train
main-captions,34771,34772,images,2015,1427,1.0,Two men in a running contest.,Dogs in a race.,,,train
main-captions,34781,34782,images,2015,1434,5.0,Two kids are walking on a path in the woods.,Two children walking down a path in the woods.,,,train
main-captions,34791,34792,images,2015,1437,3.4,a brown and white dog is running on the grass.,The tan and black dog is running across the grass.,,,train
main-captions,34801,34802,images,2015,1440,4.4,Two dogs run side-by-side on the grass.,Two dogs running on grass.,,,train
main-captions,34811,34812,images,2015,1442,5.0,Two dogs are peeing at a red fire hydrant.,Two dogs are urinating on the red fire hydrant.,,,train
main-captions,34821,34822,images,2015,1449,0.4,A rugby player in dark gear is carrying a light colored rugby ball with arm outstretched.,A brown dog splashes in the water while carrying a ball in it's mouth.,,,train
main-captions,34831,34832,images,2015,1456,1.2,Two people are walking through some water.,Two girls are walking by a tree in front of a brick building.,,,train
main-captions,34841,34842,images,2015,1464,4.0,A dog splashing in the water.,A dog splashes in the murky water.,,,train
main-captions,34851,34852,images,2015,1468,1.0,A group of people are walking down the sidewalk of a big city.,A group of people are riding in the back of a truck.,,,train
main-captions,34861,34862,images,2015,1471,1.0,The dog is in the air above the grass.,The dog is laying on a bed with a blue sheet.,,,train
main-captions,34871,34872,images,2015,1474,0.0,A black dog is running through some water.,A man in a football uniform is running with a football during a game.,,,train
main-captions,34881,34882,images,2015,1475,2.0,Girl stands in subway waiting on something.,A girl stands in a dimly lit area.,,,train
main-captions,34891,34892,images,2015,1477,0.6,The man is sitting with a little girl in the park.,The man is playing with the shaggy little dog.,,,train
main-captions,34901,34902,images,2015,1478,4.4,A large tan dog is running with a green item in its mouth,The tan dog is carrying a green squeak toy in its mouth.,,,train
main-captions,34911,34912,images,2015,1481,0.0,A group of people in boats racing towards the shore.,A classroom of students watching a presentation.,,,train
main-captions,34921,34922,images,2015,1482,0.6,A person is riding a skateboard in the air above a ramp.,A biker is riding along a track element located with a wooded area.,,,train
main-captions,34931,34932,images,2015,1484,0.0,A boy skateboards down the metal handrail at night.,"A brown dog runs on the sand, holding a stick.",,,train
main-captions,34941,34942,images,2015,1486,0.0,A person is squeezing through an opening in the rock face.,A medium sized brown dog is running through an open white wooded area.,,,train
main-captions,34951,34952,images,2015,1488,2.0,Dog running towards camera with a ball in its mouth.,The black and white dog swims with a brown object in its mouth.,,,train
main-captions,34961,34962,images,2015,1489,4.2,A young girl running on the beach.,A little girl running at on the shore of a beach.,,,train
main-captions,34971,34972,images,2015,1490,1.6,A baseball player throws the ball.,The basketball player holds the ball.,,,train
main-captions,34981,34982,images,2015,1493,3.0,A man is swinging on a rope over water.,A man in a maroon bathing suit swings on a rope on a lake.,,,train
main-captions,34991,34992,images,2015,1498,1.0,A young girl dressed in a Minnie mouse outfit and an older woman walking down the sidewalk.,a man wearing a white suit holding a newspaper walking through the streets.,,,train
main-forum,35001,35002,deft-forum,2014,0,3.0,How about some testimonies from real health experts?,"Also, who's to say there aren't testimonies from ""real"" health experts on there?",,,train
main-forum,35011,35012,deft-forum,2014,1,0.8,"""Then the captain was gone.",Then the captain came back.,,,train
main-forum,35021,35022,deft-forum,2014,2,3.8,The problem is simpler than that.,The problem is simple.,,,train
main-forum,35031,35032,deft-forum,2014,3,1.0,NEGATIVE RECONNAISSANCE REQUIREMENTS.,PACIFIC REQUIREMENTS .,,,train
main-forum,35041,35042,deft-forum,2014,4,0.4,"So, I am dropping, for now, asking you the question: "" Where ' s the Marx "" ?","I am moving on to ask you the question: "" Where ' s the beef "" ?",,,train
main-forum,35051,35052,deft-forum,2014,5,4.6,go figure You're asking me to prove a negative?,You're asking me to prove a negative?,,,train
main-forum,35061,35062,deft-forum,2014,6,5.0,I am OK with MEDICAL use!,I AM OK WITH MEDICAL USE!!,,,train
main-forum,35071,35072,deft-forum,2014,7,2.0,The prices for everything you need have gone up due to inflation.,The prices of everything you own IE assets have gone down.,,,train
main-forum,35081,35082,deft-forum,2014,8,5.0,War in the middle east.,A WAR in the middle east.,,,train
main-forum,35091,35092,deft-forum,2014,9,0.6,Originally Posted by Vienna How was it authoritarian?,Originally Posted by zaf I give up.,,,train
main-forum,35101,35102,deft-forum,2014,10,1.0,Imagine a place that's % white and % black.,Imagine a place with % men and % women.,,,train
main-forum,35111,35112,deft-forum,2014,11,5.0,There's no chance of a fair trial.,there is no chance at a fair trial.,,,train
main-forum,35121,35122,deft-forum,2014,12,3.6,Nirvana is very different than oblivion.,Nirvana is NOT oblivion.,,,train
main-forum,35131,35132,deft-forum,2014,13,4.0,We in Britain think differently to Americans.,Originally Posted by zaf We in Britain think differently to Americans.,,,train
main-forum,35141,35142,deft-forum,2014,14,3.1,If you answer yes to  and no to  you are probably straight.,If you answer no to  but yes to  then you are probably straight.,,,train
main-forum,35151,35152,deft-forum,2014,15,2.2,The whole earth combined produces enough food for  billion people.,Who does it now only produce enough for  billion?,,,train
main-forum,35161,35162,deft-forum,2014,16,3.2,BTW he had appropriate deferments for the time.,"Appropriate deferments for the time, eh?",,,train
main-forum,35171,35172,deft-forum,2014,17,4.4,"Hey, Blue-Eyes, How's things in London?","**smooches Ran** Hey, Blue-Eyes, How's things in London?",,,train
main-forum,35181,35182,deft-forum,2014,18,2.2,but in the news broadcasts i have seen they did call him white.,"but it seems it would have less ""impact"" if they didn't call him white.",,,train
main-forum,35191,35192,deft-forum,2014,19,2.4,"According to the girlfriend and Zimmerman, he did.",According to Zimmerman he did.,,,train
main-forum,35201,35202,deft-forum,2014,20,2.8,My parents have told me it is bad for you.,My teachers have told me it is bad for you.,,,train
main-forum,35211,35212,deft-forum,2014,21,4.6,.Nazi is a slang term for the NSWP.,Originally Posted by Odins eye .Nazi is a slang term for the NSWP.,,,train
main-forum,35221,35222,deft-forum,2014,22,1.0,I oppose the death penalty.,This is why I support the death penalty.,,,train
main-forum,35231,35232,deft-forum,2014,23,2.2,"Well, whatever, you are now.","Well, whatever, you're aware of it now.",,,train
